id,subject,grade,difficulty,real_exam,total_ex,priority,title
IT_G56_DA_06,info_tech,5-6,3,0,0,8.0,数据挖掘: 关联分析
IT_G56_DA_07,info_tech,5-6,3,0,0,8.0,数据清洗
IT_G56_NW_02,info_tech,5-6,2,0,0,8.0,云计算
IT_G34_SY_03,info_tech,3-4,1,0,0,8.0,在家庭、校园、公园等场景中
IT_G34_SY_04,info_tech,3-4,1,0,0,8.0,在日常学习与生活场景中
IT_G34_SY_05,info_tech,3-4,1,0,0,8.0,通过拍照
IT_G34_SY_06,info_tech,3-4,1,0,0,8.0,在浏览他人数字作品时
IT_G34_SY_07,info_tech,3-4,1,0,0,8.0,通过数字设备辅助学习、交流与分
M_G2_GM_01,math,3-4,1,0,0,7.0,角的认识
M_G2_GM_05,math,3-4,2,0,0,7.0,三角形内角和
M_G3_ST_05,math,5-6,3,0,0,7.0,众数
M_G3_PR_01,math,5-6,2,0,0,7.0,主题活动:校园中的数学
P_P1_09,physics,8,3,0,0,7.0,原子结构
P_P2_10,physics,8-9,3,0,0,7.0,牛顿第一定律
P_P2_11,physics,8-9,2,0,0,7.0,摩擦力
P_P2_13,physics,8-9,3,0,0,7.0,液体压强
P_P2_14,physics,8-9,3,0,0,7.0,大气压强
P_P2_18,physics,8-9,3,0,0,7.0,简单机械:滑轮
H_H2_CM_07,history,8,3,0,0,7.0,五四运动
H_H2_CM_11,history,9,3,0,0,7.0,解放战争
H_H4_WB_06,history,9,2,0,0,7.0,法国大革命
G_G1_01,geography,7,1,0,0,7.0,地球的形状和大小
G_G4_01,geography,7,2,0,0,7.0,国际经济合作
G_G6_01,geography,7,2,0,0,7.0,日本
G_G8_02,geography,8,2,0,0,7.0,巴西
G_G9_02,geography,8,2,0,0,7.0,北极地区
ML_ML_G5_03,morality_law,5,2,0,0,7.0,中华民族一家亲
ML_ML_G6_02,morality_law,6,2,0,0,7.0,宪法是根本法
SC_S3_LS_01,science,5-6,2,0,0,7.0,微生物
IT_I4_03,info_tech,5-9,2,0,0,7.0,网络安全
IT_I5_02,info_tech,5-9,2,0,0,7.0,操作系统
IT_I6_03,info_tech,5-9,2,0,0,7.0,智能应用
IT_I7_01,info_tech,5-9,2,0,0,7.0,信息伦理
M_G12_QR_02,math,1-2,1,0,0,7.0,左右
M_G12_GG_03,math,1-2,1,0,0,7.0,用身体尺测量
M_G34_IP_01,math,3-4,1,0,0,7.0,数学游戏: 七巧板
M_G79_NS_04,math,7-9,3,0,0,7.0,加减消元法
M_G79_IP_02,math,7-9,3,0,0,7.0,数学建模: 增长率问题
M_G79_QR_06,math,7-9,1,0,0,7.0,在简单的生活情境中
CN_G79_AL_02,chinese,7-9,3,0,0,7.0,理解中华民族文化传统
CN_G79_PR_01,chinese,7-9,3,0,0,7.0,阅读新闻和通讯
CN_G79_WR_05,chinese,7-9,4,0,0,7.0,语言: 生动形象
EN_G79_VO_01,english,7-9,3,0,0,7.0,累计词汇 2600 词
EN_G79_VO_03,english,7-9,3,0,0,7.0,词义猜测策略
EN_G79_GR_06,english,7-9,3,0,0,7.0,动词不定式作主语
EN_G79_SK_01,english,7-9,3,0,0,7.0,听懂各种文体短文
EN_G79_SK_03,english,7-9,4,0,0,7.0,参与英语辩论
P_G79_MA_02,physics,7-9,1,0,0,7.0,温度
P_G79_MI_06,physics,7-9,3,0,0,7.0,力的合成
P_G79_MI_12,physics,7-9,2,0,0,7.0,滑轮
P_G79_EN_02,physics,7-9,2,0,0,7.0,势能
P_G79_EN_05,physics,7-9,3,0,0,7.0,比热容
P_G79_EN_06,physics,7-9,3,0,0,7.0,热量计算
P_G79_EN_09,physics,7-9,3,0,0,7.0,内燃机
P_G79_EM_02,physics,7-9,1,0,0,7.0,电路的组成
P_G79_EM_03,physics,7-9,1,0,0,7.0,电路图
P_G79_EM_04,physics,7-9,2,0,0,7.0,电流
P_G79_EM_05,physics,7-9,2,0,0,7.0,电压
P_G79_EM_08,physics,7-9,2,0,0,7.0,磁场
P_G79_EM_11,physics,7-9,1,0,0,7.0,能源的分类
P_G79_EX_02,physics,7-9,2,0,0,7.0,转换法
P_G79_EX_05,physics,7-9,1,0,0,7.0,量筒的使用
G_G79_EM_05,geography,7-9,2,0,0,7.0,日界线
G_G79_EM_07,geography,7-9,2,0,0,7.0,地形剖面图
G_G79_WC_05,geography,7-9,2,0,0,7.0,降水的空间分布
G_G79_RE_03,geography,7-9,1,0,0,7.0,人口问题
G_G79_RE_05,geography,7-9,1,0,0,7.0,人种的分布
G_G79_RE_07,geography,7-9,1,0,0,7.0,世界宗教
G_G79_RE_08,geography,7-9,1,0,0,7.0,聚落与环境
G_G79_CN_02,geography,7-9,1,0,0,7.0,中国的行政区划
G_G79_CN_09,geography,7-9,1,0,0,7.0,中国自然灾害
G_G79_CN_13,geography,7-9,1,0,0,7.0,海洋资源
G_G79_CN_14,geography,7-9,1,0,0,7.0,中国工业分布
G_G79_WO_03,geography,7-9,1,0,0,7.0,西亚
G_G79_AR_01,geography,7-9,1,0,0,7.0,港澳台地区
G_G79_CO_01,geography,7-9,1,0,0,7.0,人类命运共同体
ML_G12_GR_01,morality_law,1-2,1,0,0,7.0,我是小学生
ML_G12_FM_01,morality_law,1-2,1,0,0,7.0,尊敬长辈
ML_G12_HJ_01,morality_law,1-2,1,0,0,7.0,家乡的物产
ML_G12_RU_01,morality_law,1-2,1,0,0,7.0,遵守课堂纪律
ML_G12_MO_01,morality_law,1-2,1,0,0,7.0,诚实
ML_G12_IA_01,morality_law,1-2,1,0,0,7.0,学会交朋友
ML_G12_CO_01,morality_law,1-2,1,0,0,7.0,合理消费
ML_G12_EN_01,morality_law,1-2,1,0,0,7.0,垃圾分类
ML_G12_EN_02,morality_law,1-2,1,0,0,7.0,节约资源
ML_G34_SC_01,morality_law,3-4,1,0,0,7.0,班级生活
ML_G34_FM_01,morality_law,3-4,1,0,0,7.0,孝敬父母
ML_G34_HE_02,morality_law,3-4,1,0,0,7.0,爱护身体
ML_G34_HE_03,morality_law,3-4,1,0,0,7.0,体育锻炼
ML_G34_SA_02,morality_law,3-4,1,0,0,7.0,网络安全
ML_G34_SA_03,morality_law,3-4,1,0,0,7.0,防拐防骗
ML_G34_NW_02,morality_law,3-4,1,0,0,7.0,网络道德
ML_G34_LG_02,morality_law,3-4,1,0,0,7.0,未成年保护
ML_G56_NT_02,morality_law,5-6,2,0,0,7.0,国家机构
ML_G56_NT_03,morality_law,5-6,1,0,0,7.0,国旗国歌
ML_G56_SO_02,morality_law,5-6,1,0,0,7.0,公共生活
ML_G56_SO_03,morality_law,5-6,1,0,0,7.0,志愿服务
ML_G56_CU_02,morality_law,5-6,1,0,0,7.0,文化遗产
ML_G56_CU_03,morality_law,5-6,1,0,0,7.0,传统美德
ML_G56_LG_02,morality_law,5-6,1,0,0,7.0,消费者的权益
ML_G56_LG_03,morality_law,5-6,1,0,0,7.0,义务教育的法律保障
SC_G79_TE_01,science,7-9,1,0,0,7.0,植物能制造和获取养分来维持自身
IT_G56_PG_07,info_tech,5-6,2,0,0,7.0,常用库: datetime
M_G2_QR_01,math,3-4,1,0,0,6.0,计算器辅助计算
M_G2_GM_06,math,3-4,3,0,0,6.0,三角形三边关系
M_G2_GM_10,math,3-4,2,0,0,6.0,周长概念
M_G2_GM_11,math,3-4,2,0,0,6.0,长方形正方形周长
M_G2_GM_15,math,3-4,2,0,0,6.0,面积单位换算
M_G3_ST_02,math,5-6,2,0,0,6.0,复式折线统计图
M_G3_ST_03,math,5-6,3,0,0,6.0,扇形统计图
M_G3_ST_06,math,5-6,2,0,0,6.0,可能性定性描述
M_G3_ST_07,math,5-6,3,0,0,6.0,等可能事件
EN_E4_VB_01,english,7-9,3,0,0,6.0,2000+ 词汇量
EN_E4_GR_04,english,7-9,3,0,0,6.0,定语从句高级
EN_E2_TP_02,english,3-4,2,0,0,6.0,主题:自然与环境
H_H2_CM_03,history,8,3,0,0,6.0,洋务运动
H_H4_WA_03,history,9,2,0,0,6.0,古代印度文明
H_H4_WA_04,history,9,2,0,0,6.0,古代希腊文明
H_H4_WB_02,history,9,3,0,0,6.0,新航路开辟
ML_ML_G5_01,morality_law,5,2,0,0,6.0,面对挫折
ML_ML_G5_04,morality_law,5,2,0,0,6.0,我们神圣的国土
ML_ML_G6_01,morality_law,6,2,0,0,6.0,尊重多样性
ML_ML_G6_03,morality_law,6,2,0,0,6.0,公民的权利与义务
SC_S2_LS_01,science,3-4,2,0,0,6.0,植物的一生
SC_S2_LS_02,science,3-4,2,0,0,6.0,动物的生命周期
SC_S2_LS_03,science,3-4,3,0,0,6.0,人体的呼吸/消化/循环
SC_S2_LS_04,science,3-4,2,0,0,6.0,生物与环境
SC_S2_MS_02,science,3-4,2,0,0,6.0,物质的变化
SC_S2_ES_01,science,3-4,3,0,0,6.0,地球的形状与运动
SC_S2_ES_02,science,3-4,2,0,0,6.0,地球上的水
SC_S3_MS_01,science,5-6,3,0,0,6.0,物质的结构
SC_S3_MS_02,science,5-6,3,0,0,6.0,化学反应
SC_S3_ES_01,science,5-6,3,0,0,6.0,宇宙中的地球
SC_S3_ES_02,science,5-6,3,0,0,6.0,天气与气候
SC_S3_TE_01,science,5-6,3,0,0,6.0,工程设计流程
PE_PE5_01,pe_health,1-3,1,0,0,6.0,认识身体
M_G56_IP_01,math,5-6,2,0,0,6.0,数学游戏: 24 点
CN_G34_WR_06,chinese,3-4,2,0,0,6.0,写事: 环境描写
CN_G34_WR_07,chinese,3-4,2,0,0,6.0,写景: 四季景色
CN_G34_WR_08,chinese,3-4,1,0,0,6.0,写景: 自然景物
CN_G79_AL_01,chinese,7-9,3,0,0,6.0,感受汉语的文化内涵
CN_G79_AL_04,chinese,7-9,3,0,0,6.0,短语的结构
CN_G79_AL_05,chinese,7-9,3,0,0,6.0,句子的成分
CN_G79_AL_06,chinese,7-9,3,0,0,6.0,复句的关系
EN_G12_GR_06,english,1-2,1,0,0,6.0,be 动词 am
EN_G12_GR_07,english,1-2,1,0,0,6.0,be 动词 is
EN_G34_VO_12,english,3-4,1,0,0,6.0,in front of
EN_G79_VO_02,english,7-9,3,0,0,6.0,认读 400 词课外
EN_G79_SK_02,english,7-9,3,0,0,6.0,抓住主要信息
P_G79_SO_01,physics,7-9,1,0,0,6.0,噪声的危害和控制
P_G79_LI_01,physics,7-9,1,0,0,6.0,镜面反射和漫反射
H_G79_CA_14,history,7-9,1,0,0,6.0,秦末农民起义
H_G79_CA_19,history,7-9,1,0,0,6.0,三国鼎立
H_G79_CA_23,history,7-9,1,0,0,6.0,隋朝的兴亡
H_G79_CA_38,history,7-9,1,0,0,6.0,明清加强皇权
H_G79_CN_03,history,7-9,1,0,0,6.0,中国共产党成立
H_G79_CN_06,history,7-9,1,0,0,6.0,林则徐虎门销烟
H_G79_CN_11,history,7-9,1,0,0,6.0,南昌起义
H_G79_CM_06,history,7-9,1,0,0,6.0,十一届三中全会
H_G79_WO_04,history,7-9,1,0,0,6.0,英国资产阶级革命
H_G79_WO_09,history,7-9,1,0,0,6.0,战后世界格局
G_G79_EM_02,geography,7-9,1,0,0,6.0,经线和经度
G_G79_EM_03,geography,7-9,1,0,0,6.0,纬线和纬度
G_G79_EM_04,geography,7-9,2,0,0,6.0,时区和区时
G_G79_EM_09,geography,7-9,1,0,0,6.0,太阳系
G_G79_WC_02,geography,7-9,1,0,0,6.0,常见天气符号
G_G79_WC_03,geography,7-9,2,0,0,6.0,气温的日变化
G_G79_WC_04,geography,7-9,2,0,0,6.0,降水的季节变化
G_G79_RE_02,geography,7-9,1,0,0,6.0,世界人口分布
G_G79_CN_04,geography,7-9,1,0,0,6.0,中国四大高原
G_G79_CN_05,geography,7-9,1,0,0,6.0,中国四大盆地
G_G79_CN_06,geography,7-9,1,0,0,6.0,中国三大平原
G_G79_CN_07,geography,7-9,1,0,0,6.0,中国河流: 长江
G_G79_CN_08,geography,7-9,1,0,0,6.0,京杭运河
G_G79_CN_11,geography,7-9,1,0,0,6.0,水资源
G_G79_CN_12,geography,7-9,1,0,0,6.0,矿产资源
G_G79_WO_02,geography,7-9,1,0,0,6.0,南亚
SC_G34_MS_02,science,3-4,2,0,0,6.0,热胀冷缩
SC_G34_MS_03,science,3-4,1,0,0,6.0,声音的高低强弱
SC_G34_MS_04,science,3-4,1,0,0,6.0,噪声的危害
SC_G34_MS_05,science,3-4,1,0,0,6.0,彩虹的形成
SC_G34_MS_06,science,3-4,1,0,0,6.0,力可以改变物体
SC_G34_MS_07,science,3-4,1,0,0,6.0,重力
SC_G34_MS_08,science,3-4,1,0,0,6.0,摩擦力
SC_G34_MS_09,science,3-4,2,0,0,6.0,弹力
SC_G34_MS_10,science,3-4,2,0,0,6.0,水的循环
SC_G34_MS_11,science,3-4,2,0,0,6.0,空气的性质
SC_G34_MS_12,science,3-4,1,0,0,6.0,电路的组成
SC_G34_MS_13,science,3-4,2,0,0,6.0,导体和绝缘体
SC_G34_MS_14,science,3-4,1,0,0,6.0,安全用电
SC_G56_MS_02,science,5-6,3,0,0,6.0,酸碱盐
SC_G56_MS_03,science,5-6,2,0,0,6.0,能量的转化
SC_G56_MS_04,science,5-6,1,0,0,6.0,能源
SC_G56_MS_05,science,5-6,3,0,0,6.0,能量的守恒
SC_G79_TE_06,science,7-9,1,0,0,6.0,生物具有区别 | @说出生物与
IT_G34_SR_01,info_tech,3-4,1,0,0,6.0,合理使用网络
IT_G56_AL_01,info_tech,5-6,3,0,0,6.0,算法效率分析
IT_G56_DA_01,info_tech,5-6,3,0,0,6.0,数据预处理
IT_G56_NW_01,info_tech,5-6,4,0,0,6.0,网络分层模型
IT_G56_SY_01,info_tech,5-6,3,0,0,6.0,信息系统的开发
IT_G56_SY_02,info_tech,5-6,2,0,0,6.0,项目管理
IT_G56_AI_02,info_tech,5-6,3,0,0,6.0,大语言模型
IT_G56_SR_02,info_tech,5-6,2,0,0,6.0,技术伦理
PE_G12_BM_04,pe_health,1-2,1,0,0,6.0,各种姿势的走
PE_G12_BM_10,pe_health,1-2,1,0,0,6.0,立正、稍息
PE_G12_BM_11,pe_health,1-2,1,0,0,6.0,看齐
PE_G12_BA_02,pe_health,1-2,1,0,0,6.0,抛接球
M_G2_ST_01,math,3-4,2,0,0,5.0,数据收集与整理
M_G2_PR_02,math,3-4,2,0,0,5.0,主题活动:寻找身体上的数学秘密
CN_C1_AL_02,chinese,1-2,1,0,0,5.0,认识家庭学校社会生活常用字
CN_C1_AL_03,chinese,1-2,2,0,0,5.0,学习部首检字法
CN_C1_AL_04,chinese,1-2,2,0,0,5.0,分类整理课内外认识的字
CN_C1_AL_06,chinese,1-2,1,0,0,5.0,借助汉语拼音认读汉字
CN_C1_AL_07,chinese,1-2,2,0,0,5.0,学习音序检字法
CN_C1_AL_08,chinese,1-2,1,0,0,5.0,诵读积累成语谚语格言警句
CN_C1_AL_09,chinese,1-2,1,0,0,5.0,学习书写笔画简单的字
CN_C1_AL_10,chinese,1-2,1,0,0,5.0,养成良好书写习惯
CN_C1_PR_02,chinese,1-2,1,0,0,5.0,运用文明礼貌语言与家人沟通
CN_C1_PR_03,chinese,1-2,1,0,0,5.0,阅读有关学校生活短文
CN_C1_PR_04,chinese,1-2,2,0,0,5.0,阅读有关公共生活短文
CN_C1_PR_05,chinese,1-2,1,0,0,5.0,讲述自己感兴趣的见闻
CN_C1_PR_06,chinese,1-2,1,0,0,5.0,用图画等方式表达所见所闻
CN_C1_LR_01,chinese,1-2,1,0,0,5.0,阅读儿歌/童谣/童话
CN_C1_LR_02,chinese,1-2,1,0,0,5.0,阅读儿童故事
CN_C1_LR_03,chinese,1-2,1,0,0,5.0,讲述故事
CN_C1_LR_04,chinese,1-2,1,0,0,5.0,朗诵儿歌童谣古诗
CN_C1_WR_02,chinese,1-2,1,0,0,5.0,写想象中的事物
CN_C1_SP_02,chinese,1-2,1,0,0,5.0,用礼貌语言交流
CN_C2_AL_02,chinese,3-4,2,0,0,5.0,梳理常用汉字形音义联系
CN_C2_AL_03,chinese,3-4,2,0,0,5.0,关注校园内外汉字和标点正确使用
CN_C2_AL_04,chinese,3-4,2,0,0,5.0,诵读积累成语典故中华文化名言
CN_C2_AL_05,chinese,3-4,2,0,0,5.0,认识同义词反义词
CN_C2_PR_03,chinese,3-4,2,0,0,5.0,根据交际情境清楚得体表达
CN_C2_LR_02,chinese,3-4,2,0,0,5.0,阅读英雄模范事迹作品
CN_C2_LR_03,chinese,3-4,2,0,0,5.0,用口头和书面表达自己的感受
CN_C2_LR_04,chinese,3-4,2,0,0,5.0,尝试写诗歌
CN_C2_WR_02,chinese,3-4,2,0,0,5.0,能写读书笔记
CN_C2_WR_03,chinese,3-4,2,0,0,5.0,能写常见的应用文
CN_C3_AL_02,chinese,5-6,3,0,0,5.0,丰富词语积累注意感情色彩
CN_C3_AL_03,chinese,5-6,2,0,0,5.0,讲普通话写规范字调查
CN_C3_AL_04,chinese,5-6,2,0,0,5.0,诵读优秀诗文分类整理
CN_C3_PR_01,chinese,5-6,2,0,0,5.0,阅读叙事/说明/非连续性文本
CN_C3_PR_02,chinese,5-6,2,0,0,5.0,倾听阅读观察获取信息
CN_C3_PR_03,chinese,5-6,2,0,0,5.0,有条理地表达
CN_C3_LR_03,chinese,5-6,3,0,0,5.0,尝试诗歌小说创作
CN_C3_WR_02,chinese,5-6,2,0,0,5.0,内容具体感情真实
CN_C3_WR_03,chinese,5-6,2,0,0,5.0,能写读书笔记学写常见的应用文
CN_C4_WR_01,chinese,7-9,3,0,0,5.0,写记叙文/抒情文/说明文/议论文
EN_E1_PH_02,english,1-2,1,0,0,5.0,基本发音规则
EN_E1_PH_03,english,1-2,2,0,0,5.0,简单拼读规则
EN_E2_PH_02,english,3-4,2,0,0,5.0,辅音字母发音规则
EN_E2_PH_03,english,3-4,2,0,0,5.0,句子重音与节奏
EN_E3_PH_02,english,5-6,3,0,0,5.0,连读与失去爆破
EN_E3_PH_03,english,5-6,3,0,0,5.0,语调与意群
EN_E4_PH_01,english,7-9,3,0,0,5.0,重音/节奏/语调综合运用
EN_E1_VB_02,english,1-2,1,0,0,5.0,主题词汇:动物/颜色/数字/食物
EN_E2_VB_02,english,3-4,2,0,0,5.0,词性变化
EN_E3_VB_02,english,5-6,3,0,0,5.0,构词法:前缀/后缀/词根
EN_E3_VB_03,english,5-6,3,0,0,5.0,短语动词与固定搭配
EN_E2_GR_03,english,3-4,2,0,0,5.0,there be 句型
EN_E2_GR_04,english,3-4,2,0,0,5.0,可数与不可数名词
EN_E3_GR_03,english,5-6,3,0,0,5.0,被动语态基础
EN_E3_GR_04,english,5-6,3,0,0,5.0,宾语从句基础
EN_E3_GR_05,english,5-6,3,0,0,5.0,定语从句基础
EN_E1_TX_01,english,1-2,1,0,0,5.0,听说简单对话/小故事
EN_E3_TX_02,english,5-6,3,0,0,5.0,识别语篇类型
EN_E4_TX_02,english,7-9,3,0,0,5.0,理解作者意图与观点
EN_E1_SK_02,english,1-2,1,0,0,5.0,口头表达简单信息
EN_E1_SK_03,english,1-2,1,0,0,5.0,初步英语书写
EN_E2_SK_02,english,3-4,2,0,0,5.0,角色扮演对话
EN_E3_SK_02,english,5-6,3,0,0,5.0,围绕主题表达观点
EN_E3_SK_03,english,5-6,2,0,0,5.0,写段落/简单作文
G_G10_01,geography,8,1,0,0,5.0,中国的疆域与人口
SC_S2_LS_05,science,3-4,2,0,0,5.0,保护生物多样性
SC_S2_ES_03,science,3-4,2,0,0,5.0,岩石与土壤
SC_S2_TE_01,science,3-4,2,0,0,5.0,设计与制作
SC_S3_LS_03,science,5-6,3,0,0,5.0,生态系统
SC_S3_ES_03,science,5-6,3,0,0,5.0,地表变化
PE_PE2_02,pe_health,1-9,2,0,0,5.0,小足球
M_G34_IP_02,math,3-4,2,0,0,5.0,项目学习: 班级营养午餐
M_G56_IP_02,math,5-6,2,0,0,5.0,项目学习: 校园绿化
CN_G12_AL_01,chinese,1-2,1,0,0,5.0,认识常用字(天地自然)
CN_G12_AL_02,chinese,1-2,1,0,0,5.0,认识常用字(人物动作)
CN_G12_AL_03,chinese,1-2,1,0,0,5.0,认识常用字(数量词)
CN_G12_AL_04,chinese,1-2,1,0,0,5.0,认识常用字(校园生活)
CN_G12_AL_05,chinese,1-2,1,0,0,5.0,用部首查字法查字
CN_G12_AL_06,chinese,1-2,1,0,0,5.0,生活中主动识字
CN_G12_AL_07,chinese,1-2,1,0,0,5.0,基本笔画: 横竖撇捺
CN_G12_AL_08,chinese,1-2,1,0,0,5.0,基本笔画: 点折钩提
CN_G12_AL_09,chinese,1-2,1,0,0,5.0,笔顺规则
CN_G12_AL_10,chinese,1-2,1,0,0,5.0,间架结构: 左右结构
CN_G12_AL_11,chinese,1-2,1,0,0,5.0,写字姿势
CN_G12_AL_12,chinese,1-2,1,0,0,5.0,声母的认识
CN_G12_AL_13,chinese,1-2,1,0,0,5.0,整体认读音节
CN_G12_AL_14,chinese,1-2,1,0,0,5.0,声调
CN_G12_AL_15,chinese,1-2,1,0,0,5.0,拼读规则: 两拼法
CN_G12_AL_16,chinese,1-2,1,0,0,5.0,轻声和儿化
CN_G12_AL_17,chinese,1-2,1,0,0,5.0,大写字母
CN_G12_AL_18,chinese,1-2,1,0,0,5.0,古诗朗读: 静夜思
CN_G12_AL_19,chinese,1-2,1,0,0,5.0,古诗朗读: 春晓
CN_G12_AL_20,chinese,1-2,1,0,0,5.0,近义词辨析
CN_G12_AL_21,chinese,1-2,2,0,0,5.0,多义词理解
CN_G12_LR_01,chinese,1-2,1,0,0,5.0,阅读科普作品
CN_G12_LR_02,chinese,1-2,1,0,0,5.0,阅读动物故事
CN_G12_LR_03,chinese,1-2,1,0,0,5.0,阅读自然故事
CN_G12_LR_04,chinese,1-2,1,0,0,5.0,阅读成语故事
CN_G12_LR_05,chinese,1-2,1,0,0,5.0,正确朗读
CN_G12_LR_06,chinese,1-2,1,0,0,5.0,流利朗读
CN_G12_LR_07,chinese,1-2,1,0,0,5.0,有感情朗读
CN_G12_PR_01,chinese,1-2,1,0,0,5.0,阅读生活说明书
CN_G12_PR_02,chinese,1-2,1,0,0,5.0,阅读简单的请假条
CN_G12_PR_03,chinese,1-2,1,0,0,5.0,阅读留言条
CN_G12_PR_04,chinese,1-2,1,0,0,5.0,阅读招领启事
CN_G12_PR_05,chinese,1-2,1,0,0,5.0,看图说话
CN_G12_PR_06,chinese,1-2,1,0,0,5.0,用几句话介绍自己
CN_G12_WR_01,chinese,1-2,1,0,0,5.0,用词写句子
CN_G12_WR_02,chinese,1-2,1,0,0,5.0,写几句话日记
CN_G12_OC_01,chinese,1-2,1,0,0,5.0,请教
CN_G34_AL_01,chinese,3-4,2,0,0,5.0,累计识字 2500 个
CN_G34_AL_02,chinese,3-4,2,0,0,5.0,会写 1600 个汉字
CN_G34_AL_03,chinese,3-4,2,0,0,5.0,辨识字形: 同音字
CN_G34_AL_04,chinese,3-4,2,0,0,5.0,汉字结构: 左右/上下/包围
CN_G34_AL_05,chinese,3-4,2,0,0,5.0,汉字结构: 品字形/独体字
CN_G34_AL_06,chinese,3-4,1,0,0,5.0,用钢笔写字
CN_G34_AL_07,chinese,3-4,2,0,0,5.0,用毛笔临摹正楷字帖
CN_G34_AL_08,chinese,3-4,1,0,0,5.0,书写规范、端正、整洁
CN_G34_AL_09,chinese,3-4,2,0,0,5.0,理解词语的感情色彩
CN_G34_AL_10,chinese,3-4,2,0,0,5.0,体会词语的表达效果
CN_G34_AL_11,chinese,3-4,2,0,0,5.0,理解词语在语境中的含义
CN_G34_AL_12,chinese,3-4,1,0,0,5.0,词语的归类
CN_G34_AL_13,chinese,3-4,1,0,0,5.0,冒号引号的使用
CN_G34_AL_14,chinese,3-4,2,0,0,5.0,省略号的使用
CN_G34_AL_15,chinese,3-4,2,0,0,5.0,破折号的使用
CN_G34_AL_16,chinese,3-4,2,0,0,5.0,积累古诗(75 首)
CN_G34_LR_01,chinese,3-4,2,0,0,5.0,阅读叙事性作品
CN_G34_LR_02,chinese,3-4,2,0,0,5.0,阅读说明性文章
CN_G34_LR_03,chinese,3-4,2,0,0,5.0,把握文章的主要内容
CN_G34_LR_04,chinese,3-4,2,0,0,5.0,体会文章表达的思想感情
CN_G34_PR_01,chinese,3-4,2,0,0,5.0,阅读简单的说明文
CN_G34_PR_02,chinese,3-4,2,0,0,5.0,阅读新闻报道
CN_G34_WR_09,chinese,3-4,1,0,0,5.0,写便条/请假条
CN_G34_WR_10,chinese,3-4,2,0,0,5.0,写通知
CN_G34_WR_11,chinese,3-4,2,0,0,5.0,写日记/书信
CN_G34_BR_01,chinese,3-4,2,0,0,5.0,读一本书的策略
CN_G56_AL_01,chinese,5-6,3,0,0,5.0,理解文章中关键词句
CN_G56_AL_02,chinese,5-6,3,0,0,5.0,品味文章中优美语句
CN_G56_AL_04,chinese,5-6,3,0,0,5.0,体会标点的表达作用
CN_G56_AL_05,chinese,5-6,2,0,0,5.0,古诗默写
CN_G56_LR_01,chinese,5-6,2,0,0,5.0,阅读文学作品
CN_G56_LR_02,chinese,5-6,3,0,0,5.0,体会作品情感
CN_G56_LR_03,chinese,5-6,3,0,0,5.0,品味精彩语句
CN_G56_PR_01,chinese,5-6,3,0,0,5.0,把握说明对象特征
CN_G56_CR_01,chinese,5-6,3,0,0,5.0,阅读议论文
CN_G56_CR_02,chinese,5-6,3,0,0,5.0,把握作者观点
CN_G56_WR_02,chinese,5-6,3,0,0,5.0,写人: 典型事例
CN_G56_WR_05,chinese,5-6,2,0,0,5.0,想象作文: 未来
CN_G56_WR_06,chinese,5-6,3,0,0,5.0,想象作文: 科幻
CN_G56_WR_07,chinese,5-6,2,0,0,5.0,写倡议书
CN_G56_OC_01,chinese,5-6,2,0,0,5.0,即席发言
CN_G56_BR_01,chinese,5-6,3,0,0,5.0,欣赏作品人物形象
EN_G12_PH_01,english,1-2,1,0,0,5.0,字母的书写
EN_G12_PH_02,english,1-2,1,0,0,5.0,字母的顺序
EN_G12_PH_03,english,1-2,1,0,0,5.0,字母的音形对应
EN_G12_PH_04,english,1-2,1,0,0,5.0,字母在单词中的发音
EN_G12_PH_05,english,1-2,1,0,0,5.0,单元音发音练习
EN_G12_PH_06,english,1-2,1,0,0,5.0,Big A Little a 歌谣
EN_G12_PH_07,english,1-2,1,0,0,5.0,Phonics 自然拼读入门
EN_G12_PH_08,english,1-2,1,0,0,5.0,简单单词听写
EN_G12_PH_09,english,1-2,1,0,0,5.0,看词读音练习
EN_G12_PH_10,english,1-2,1,0,0,5.0,认读 100 个常见词
EN_G12_VO_01,english,1-2,1,0,0,5.0,教室物品词汇
EN_G12_VO_02,english,1-2,1,0,0,5.0,文具词汇
EN_G12_VO_03,english,1-2,1,0,0,5.0,交通工具词汇
EN_G12_VO_04,english,1-2,1,0,0,5.0,水果词汇
EN_G12_VO_05,english,1-2,1,0,0,5.0,饮料词汇
EN_G12_VO_06,english,1-2,1,0,0,5.0,职业词汇
EN_G12_VO_07,english,1-2,1,0,0,5.0,月份和星期
EN_G12_VO_08,english,1-2,1,0,0,5.0,打招呼用语
EN_G12_VO_09,english,1-2,1,0,0,5.0,感谢用语
EN_G12_VO_10,english,1-2,1,0,0,5.0,道歉用语
EN_G12_VO_11,english,1-2,1,0,0,5.0,请求用语
EN_G12_VO_12,english,1-2,1,0,0,5.0,告别用语
EN_G12_VO_13,english,1-2,1,0,0,5.0,天气表达
EN_G12_VO_14,english,1-2,1,0,0,5.0,时间表达
EN_G12_VO_15,english,1-2,1,0,0,5.0,位置表达
EN_G12_VO_16,english,1-2,1,0,0,5.0,专有名词
EN_G12_VO_17,english,1-2,1,0,0,5.0,动词 have got
EN_G12_VO_18,english,1-2,1,0,0,5.0,连词 because
EN_G12_VO_19,english,1-2,1,0,0,5.0,动词 smell
